row_index,GeneType,class_index
1080,BIOLOGICAL_REGION,0
1081,PSEUDO,3
1082,ncRNA,4
1083,ncRNA,4
1084,BIOLOGICAL_REGION,0
1085,PSEUDO,3
1086,ncRNA,4
1087,PSEUDO,3
1088,PSEUDO,3
1089,PSEUDO,3
1090,BIOLOGICAL_REGION,0
1091,snoRNA,8
1092,PSEUDO,3
1093,BIOLOGICAL_REGION,0
1094,rRNA,5
1095,PSEUDO,3
1096,PSEUDO,3
1097,PSEUDO,3
1098,ncRNA,4
1099,PSEUDO,3
1100,BIOLOGICAL_REGION,0
1101,ncRNA,4
1102,BIOLOGICAL_REGION,0
1103,BIOLOGICAL_REGION,0
1104,BIOLOGICAL_REGION,0
1105,PSEUDO,3
1106,snRNA,7
1107,PSEUDO,3
1108,PSEUDO,3
1109,PSEUDO,3
1110,BIOLOGICAL_REGION,0
1111,PSEUDO,3
1112,PSEUDO,3
1113,PSEUDO,3
1114,BIOLOGICAL_REGION,0
1115,BIOLOGICAL_REGION,0
1116,PSEUDO,3
1117,PSEUDO,3
1118,BIOLOGICAL_REGION,0
1119,PSEUDO,3
1120,PSEUDO,3
1121,PSEUDO,3
1122,PSEUDO,3
1123,ncRNA,4
1124,PSEUDO,3
1125,BIOLOGICAL_REGION,0
1126,PSEUDO,3
1127,ncRNA,4
1128,BIOLOGICAL_REGION,0
1129,rRNA,5
1130,BIOLOGICAL_REGION,0
1131,BIOLOGICAL_REGION,0
1132,PSEUDO,3
1133,BIOLOGICAL_REGION,0
1134,BIOLOGICAL_REGION,0
1135,PSEUDO,3
1136,BIOLOGICAL_REGION,0
1137,BIOLOGICAL_REGION,0
1138,PSEUDO,3
1139,BIOLOGICAL_REGION,0
1140,PSEUDO,3
1141,BIOLOGICAL_REGION,0
1142,BIOLOGICAL_REGION,0
1143,BIOLOGICAL_REGION,0
1144,ncRNA,4
1145,PSEUDO,3
1146,snoRNA,8
1147,BIOLOGICAL_REGION,0
1148,PSEUDO,3
1149,rRNA,5
1150,PROTEIN_CODING,2
1151,BIOLOGICAL_REGION,0
1152,BIOLOGICAL_REGION,0
1153,PSEUDO,3
1154,BIOLOGICAL_REGION,0
1155,PSEUDO,3
1156,BIOLOGICAL_REGION,0
1157,PSEUDO,3
1158,snoRNA,8
1159,BIOLOGICAL_REGION,0
1160,tRNA,9
1161,PSEUDO,3
1162,PSEUDO,3
1163,snoRNA,8
1164,BIOLOGICAL_REGION,0
1165,BIOLOGICAL_REGION,0
1166,BIOLOGICAL_REGION,0
1167,PSEUDO,3
1168,PSEUDO,3
1169,PSEUDO,3
1170,snoRNA,8
1171,BIOLOGICAL_REGION,0
1172,BIOLOGICAL_REGION,0
1173,PSEUDO,3
1174,PROTEIN_CODING,2
1175,PSEUDO,3
1176,PSEUDO,3
1177,BIOLOGICAL_REGION,0
1178,BIOLOGICAL_REGION,0
1179,BIOLOGICAL_REGION,0
1180,BIOLOGICAL_REGION,0
1181,ncRNA,4
1182,PSEUDO,3
1183,PSEUDO,3
1184,PSEUDO,3
1185,PSEUDO,3
1186,PSEUDO,3
1187,PSEUDO,3
1188,snoRNA,8
1189,PSEUDO,3
1190,PSEUDO,3
1191,PSEUDO,3
1192,ncRNA,4
1193,PSEUDO,3
1194,PSEUDO,3
1195,snoRNA,8
1196,PSEUDO,3
1197,PSEUDO,3
1198,BIOLOGICAL_REGION,0
1199,BIOLOGICAL_REGION,0
1200,PSEUDO,3
1201,ncRNA,4
1202,ncRNA,4
1203,ncRNA,4
1204,BIOLOGICAL_REGION,0
1205,PSEUDO,3
1206,PSEUDO,3
1207,ncRNA,4
1208,ncRNA,4
1209,PROTEIN_CODING,2
1210,PSEUDO,3
1211,PSEUDO,3
1212,ncRNA,4
1213,PSEUDO,3
1214,PSEUDO,3
1215,PSEUDO,3
1216,ncRNA,4
1217,PSEUDO,3
1218,PSEUDO,3
1219,ncRNA,4
1220,PSEUDO,3
1221,BIOLOGICAL_REGION,0
1222,rRNA,5
1223,PROTEIN_CODING,2
1224,PSEUDO,3
1225,ncRNA,4
1226,snoRNA,8
1227,PSEUDO,3
1228,PSEUDO,3
1229,ncRNA,4
1230,PSEUDO,3
1231,BIOLOGICAL_REGION,0
1232,ncRNA,4
1233,BIOLOGICAL_REGION,0
1234,PSEUDO,3
1235,PSEUDO,3
1236,BIOLOGICAL_REGION,0
1237,PSEUDO,3
1238,PSEUDO,3
1239,BIOLOGICAL_REGION,0
1240,PSEUDO,3
1241,BIOLOGICAL_REGION,0
1242,PSEUDO,3
1243,BIOLOGICAL_REGION,0
1244,PSEUDO,3
1245,PSEUDO,3
1246,BIOLOGICAL_REGION,0
1247,PSEUDO,3
1248,snoRNA,8
1249,ncRNA,4
1250,ncRNA,4
1251,ncRNA,4
1252,BIOLOGICAL_REGION,0
1253,BIOLOGICAL_REGION,0
1254,PSEUDO,3
1255,BIOLOGICAL_REGION,0
1256,PSEUDO,3
1257,snoRNA,8
1258,BIOLOGICAL_REGION,0
1259,PSEUDO,3
1260,BIOLOGICAL_REGION,0
1261,PSEUDO,3
1262,BIOLOGICAL_REGION,0
1263,PSEUDO,3
1264,PSEUDO,3
1265,PSEUDO,3
1266,PSEUDO,3
1267,PSEUDO,3
1268,BIOLOGICAL_REGION,0
1269,BIOLOGICAL_REGION,0
1270,ncRNA,4
1271,PSEUDO,3
1272,PSEUDO,3
1273,PSEUDO,3
1274,BIOLOGICAL_REGION,0
1275,BIOLOGICAL_REGION,0
1276,BIOLOGICAL_REGION,0
1277,snoRNA,8
1278,BIOLOGICAL_REGION,0
1279,BIOLOGICAL_REGION,0
1280,PSEUDO,3
1281,BIOLOGICAL_REGION,0
1282,PSEUDO,3
1283,PSEUDO,3
1284,PSEUDO,3
1285,snRNA,7
1286,PSEUDO,3
1287,PSEUDO,3
1288,PSEUDO,3
1289,ncRNA,4
1290,OTHER,1
1291,BIOLOGICAL_REGION,0
1292,PSEUDO,3
1293,PSEUDO,3
1294,BIOLOGICAL_REGION,0
1295,snoRNA,8
1296,PSEUDO,3
1297,OTHER,1
1298,PSEUDO,3
1299,PSEUDO,3
1300,PSEUDO,3
1301,PSEUDO,3
1302,PSEUDO,3
1303,BIOLOGICAL_REGION,0
1304,BIOLOGICAL_REGION,0
1305,PSEUDO,3
1306,snoRNA,8
1307,PSEUDO,3
1308,BIOLOGICAL_REGION,0
1309,BIOLOGICAL_REGION,0
1310,PSEUDO,3
1311,snoRNA,8
1312,PSEUDO,3
1313,BIOLOGICAL_REGION,0
1314,PSEUDO,3
1315,BIOLOGICAL_REGION,0
1316,BIOLOGICAL_REGION,0
1317,PSEUDO,3
1318,ncRNA,4
1319,PSEUDO,3
1320,BIOLOGICAL_REGION,0
1321,PSEUDO,3
1322,BIOLOGICAL_REGION,0
1323,PSEUDO,3
1324,PSEUDO,3
1325,PSEUDO,3
1326,PSEUDO,3
1327,PSEUDO,3
1328,PSEUDO,3
1329,BIOLOGICAL_REGION,0
1330,PSEUDO,3
1331,ncRNA,4
1332,PSEUDO,3
1333,ncRNA,4
1334,BIOLOGICAL_REGION,0
1335,PSEUDO,3
1336,ncRNA,4
1337,PSEUDO,3
1338,PSEUDO,3
1339,BIOLOGICAL_REGION,0
1340,BIOLOGICAL_REGION,0
1341,PSEUDO,3
1342,BIOLOGICAL_REGION,0
1343,BIOLOGICAL_REGION,0
1344,BIOLOGICAL_REGION,0
1345,PSEUDO,3
1346,PSEUDO,3
1347,PSEUDO,3
1348,BIOLOGICAL_REGION,0
1349,PSEUDO,3
1350,BIOLOGICAL_REGION,0
1351,BIOLOGICAL_REGION,0
1352,BIOLOGICAL_REGION,0
1353,ncRNA,4
1354,PSEUDO,3
1355,PSEUDO,3
1356,ncRNA,4
1357,PSEUDO,3
1358,PROTEIN_CODING,2
1359,BIOLOGICAL_REGION,0
1360,PSEUDO,3
1361,BIOLOGICAL_REGION,0
1362,BIOLOGICAL_REGION,0
1363,ncRNA,4
1364,BIOLOGICAL_REGION,0
1365,ncRNA,4
1366,BIOLOGICAL_REGION,0
1367,BIOLOGICAL_REGION,0
1368,PSEUDO,3
1369,BIOLOGICAL_REGION,0
1370,rRNA,5
1371,BIOLOGICAL_REGION,0
1372,PSEUDO,3
1373,PSEUDO,3
1374,BIOLOGICAL_REGION,0
1375,PSEUDO,3
1376,BIOLOGICAL_REGION,0
1377,PSEUDO,3
1378,PSEUDO,3
1379,ncRNA,4
1380,tRNA,9
1381,ncRNA,4
1382,BIOLOGICAL_REGION,0
1383,rRNA,5
1384,BIOLOGICAL_REGION,0
1385,PROTEIN_CODING,2
1386,PSEUDO,3
1387,PSEUDO,3
1388,ncRNA,4
1389,snoRNA,8
1390,PSEUDO,3
1391,PSEUDO,3
1392,PSEUDO,3
1393,PSEUDO,3
1394,BIOLOGICAL_REGION,0
1395,BIOLOGICAL_REGION,0
1396,BIOLOGICAL_REGION,0
1397,PSEUDO,3
1398,ncRNA,4
1399,PSEUDO,3
1400,BIOLOGICAL_REGION,0
1401,PSEUDO,3
1402,BIOLOGICAL_REGION,0
1403,PSEUDO,3
1404,rRNA,5
1405,ncRNA,4
1406,PSEUDO,3
1407,PSEUDO,3
1408,ncRNA,4
1409,snoRNA,8
1410,PSEUDO,3
1411,ncRNA,4
1412,ncRNA,4
1413,ncRNA,4
1414,tRNA,9
1415,PSEUDO,3
1416,PSEUDO,3
1417,PSEUDO,3
1418,PSEUDO,3
1419,PSEUDO,3
1420,BIOLOGICAL_REGION,0
1421,BIOLOGICAL_REGION,0
1422,PSEUDO,3
1423,BIOLOGICAL_REGION,0
1424,PSEUDO,3
1425,ncRNA,4
1426,BIOLOGICAL_REGION,0
1427,PROTEIN_CODING,2
1428,rRNA,5
1429,BIOLOGICAL_REGION,0
1430,BIOLOGICAL_REGION,0
1431,PSEUDO,3
1432,PROTEIN_CODING,2
1433,BIOLOGICAL_REGION,0
1434,PSEUDO,3
1435,PSEUDO,3
1436,PROTEIN_CODING,2
1437,BIOLOGICAL_REGION,0
1438,PSEUDO,3
1439,BIOLOGICAL_REGION,0
1440,PSEUDO,3
1441,PSEUDO,3
1442,snoRNA,8
1443,PSEUDO,3
1444,PSEUDO,3
1445,PROTEIN_CODING,2
1446,PSEUDO,3
1447,ncRNA,4
1448,BIOLOGICAL_REGION,0
1449,PSEUDO,3
1450,PSEUDO,3
1451,rRNA,5
1452,PSEUDO,3
1453,PSEUDO,3
1454,snoRNA,8
1455,ncRNA,4
1456,PSEUDO,3
1457,PROTEIN_CODING,2
1458,BIOLOGICAL_REGION,0
1459,PSEUDO,3
1460,BIOLOGICAL_REGION,0
1461,PSEUDO,3
1462,BIOLOGICAL_REGION,0
1463,BIOLOGICAL_REGION,0
1464,PSEUDO,3
1465,PSEUDO,3
1466,PSEUDO,3
1467,PSEUDO,3
1468,ncRNA,4
1469,BIOLOGICAL_REGION,0
1470,ncRNA,4
1471,tRNA,9
1472,BIOLOGICAL_REGION,0
1473,PSEUDO,3
1474,PSEUDO,3
1475,BIOLOGICAL_REGION,0
1476,PSEUDO,3
1477,BIOLOGICAL_REGION,0
1478,PROTEIN_CODING,2
1479,BIOLOGICAL_REGION,0
1480,BIOLOGICAL_REGION,0
1481,BIOLOGICAL_REGION,0
1482,BIOLOGICAL_REGION,0
1483,BIOLOGICAL_REGION,0
1484,BIOLOGICAL_REGION,0
1485,PSEUDO,3
1486,PSEUDO,3
1487,BIOLOGICAL_REGION,0
1488,ncRNA,4
1489,ncRNA,4
1490,PSEUDO,3
1491,PSEUDO,3
1492,PSEUDO,3
1493,PSEUDO,3
1494,ncRNA,4
1495,ncRNA,4
1496,PSEUDO,3
1497,BIOLOGICAL_REGION,0
1498,BIOLOGICAL_REGION,0
1499,PROTEIN_CODING,2
1500,BIOLOGICAL_REGION,0
1501,snoRNA,8
1502,PSEUDO,3
1503,ncRNA,4
1504,PSEUDO,3
1505,ncRNA,4
1506,OTHER,1
1507,BIOLOGICAL_REGION,0
1508,PSEUDO,3
1509,snoRNA,8
1510,ncRNA,4
1511,BIOLOGICAL_REGION,0
1512,BIOLOGICAL_REGION,0
1513,BIOLOGICAL_REGION,0
1514,PSEUDO,3
1515,BIOLOGICAL_REGION,0
1516,ncRNA,4
1517,BIOLOGICAL_REGION,0
1518,PSEUDO,3
1519,BIOLOGICAL_REGION,0
1520,PSEUDO,3
1521,tRNA,9
1522,BIOLOGICAL_REGION,0
1523,BIOLOGICAL_REGION,0
1524,BIOLOGICAL_REGION,0
1525,PSEUDO,3
1526,rRNA,5
1527,PSEUDO,3
1528,PSEUDO,3
1529,BIOLOGICAL_REGION,0
1530,BIOLOGICAL_REGION,0
1531,PSEUDO,3
1532,BIOLOGICAL_REGION,0
1533,PSEUDO,3
1534,OTHER,1
1535,PSEUDO,3
1536,PSEUDO,3
1537,BIOLOGICAL_REGION,0
1538,BIOLOGICAL_REGION,0
1539,PSEUDO,3
1540,BIOLOGICAL_REGION,0
1541,BIOLOGICAL_REGION,0
1542,PSEUDO,3
1543,ncRNA,4
1544,OTHER,1
1545,snoRNA,8
1546,BIOLOGICAL_REGION,0
1547,ncRNA,4
1548,snoRNA,8
1549,PSEUDO,3
1550,PSEUDO,3
1551,BIOLOGICAL_REGION,0
1552,PSEUDO,3
1553,PSEUDO,3
1554,BIOLOGICAL_REGION,0
1555,BIOLOGICAL_REGION,0
1556,PSEUDO,3
1557,PSEUDO,3
1558,BIOLOGICAL_REGION,0
1559,BIOLOGICAL_REGION,0
1560,rRNA,5
1561,PSEUDO,3
1562,PSEUDO,3
1563,PSEUDO,3
1564,BIOLOGICAL_REGION,0
1565,BIOLOGICAL_REGION,0
1566,snoRNA,8
1567,BIOLOGICAL_REGION,0
1568,PSEUDO,3
1569,ncRNA,4
1570,PSEUDO,3
1571,snoRNA,8
1572,PSEUDO,3
1573,PSEUDO,3
1574,snoRNA,8
1575,PSEUDO,3
1576,snoRNA,8
1577,PSEUDO,3
1578,PSEUDO,3
1579,PSEUDO,3
1580,PSEUDO,3
1581,BIOLOGICAL_REGION,0
1582,PSEUDO,3
1583,PSEUDO,3
1584,PSEUDO,3
1585,tRNA,9
1586,PSEUDO,3
1587,PSEUDO,3
1588,BIOLOGICAL_REGION,0
1589,snoRNA,8
1590,PROTEIN_CODING,2
1591,PSEUDO,3
1592,PSEUDO,3
1593,BIOLOGICAL_REGION,0
1594,PROTEIN_CODING,2
1595,PSEUDO,3
1596,BIOLOGICAL_REGION,0
1597,ncRNA,4
1598,PSEUDO,3
1599,snoRNA,8
1600,BIOLOGICAL_REGION,0
1601,PSEUDO,3
1602,PSEUDO,3
1603,BIOLOGICAL_REGION,0
1604,BIOLOGICAL_REGION,0
1605,PSEUDO,3
1606,PSEUDO,3
1607,PSEUDO,3
1608,ncRNA,4
1609,PSEUDO,3
1610,OTHER,1
1611,BIOLOGICAL_REGION,0
1612,PSEUDO,3
1613,BIOLOGICAL_REGION,0
1614,OTHER,1
1615,BIOLOGICAL_REGION,0
1616,ncRNA,4
1617,BIOLOGICAL_REGION,0
1618,PSEUDO,3
1619,BIOLOGICAL_REGION,0
1620,PSEUDO,3
1621,BIOLOGICAL_REGION,0
1622,ncRNA,4
1623,PSEUDO,3
1624,PSEUDO,3
1625,ncRNA,4
1626,ncRNA,4
1627,BIOLOGICAL_REGION,0
1628,BIOLOGICAL_REGION,0
1629,BIOLOGICAL_REGION,0
1630,BIOLOGICAL_REGION,0
1631,BIOLOGICAL_REGION,0
1632,PSEUDO,3
1633,PSEUDO,3
1634,BIOLOGICAL_REGION,0
1635,BIOLOGICAL_REGION,0
1636,BIOLOGICAL_REGION,0
1637,ncRNA,4
1638,PSEUDO,3
1639,ncRNA,4
1640,PSEUDO,3
1641,ncRNA,4
1642,ncRNA,4
1643,ncRNA,4
1644,PSEUDO,3
1645,snoRNA,8
1646,PSEUDO,3
1647,PSEUDO,3
1648,BIOLOGICAL_REGION,0
1649,BIOLOGICAL_REGION,0
1650,PSEUDO,3
1651,BIOLOGICAL_REGION,0
1652,snoRNA,8
1653,PSEUDO,3
1654,PSEUDO,3
1655,PSEUDO,3
1656,PSEUDO,3
1657,PSEUDO,3
1658,PSEUDO,3
1659,BIOLOGICAL_REGION,0
1660,PSEUDO,3
1661,PSEUDO,3
1662,ncRNA,4
1663,ncRNA,4
1664,BIOLOGICAL_REGION,0
1665,PSEUDO,3
1666,BIOLOGICAL_REGION,0
1667,PSEUDO,3
1668,PSEUDO,3
1669,PSEUDO,3
1670,ncRNA,4
1671,PSEUDO,3
1672,PSEUDO,3
1673,BIOLOGICAL_REGION,0
1674,BIOLOGICAL_REGION,0
1675,ncRNA,4
1676,ncRNA,4
1677,ncRNA,4
1678,ncRNA,4
1679,PSEUDO,3
1680,PSEUDO,3
1681,tRNA,9
1682,BIOLOGICAL_REGION,0
1683,PSEUDO,3
1684,PSEUDO,3
1685,PSEUDO,3
1686,PSEUDO,3
1687,snoRNA,8
1688,BIOLOGICAL_REGION,0
1689,PSEUDO,3
1690,BIOLOGICAL_REGION,0
1691,ncRNA,4
1692,PSEUDO,3
1693,PSEUDO,3
1694,PSEUDO,3
1695,ncRNA,4
1696,PSEUDO,3
1697,PSEUDO,3
1698,PSEUDO,3
1699,BIOLOGICAL_REGION,0
1700,BIOLOGICAL_REGION,0
1701,PSEUDO,3
1702,BIOLOGICAL_REGION,0
1703,ncRNA,4
1704,PSEUDO,3
1705,PSEUDO,3
1706,PSEUDO,3
1707,BIOLOGICAL_REGION,0
1708,PSEUDO,3
1709,ncRNA,4
1710,BIOLOGICAL_REGION,0
1711,OTHER,1
1712,PSEUDO,3
1713,PSEUDO,3
1714,BIOLOGICAL_REGION,0
1715,snRNA,7
1716,tRNA,9
1717,ncRNA,4
1718,ncRNA,4
1719,BIOLOGICAL_REGION,0
1720,BIOLOGICAL_REGION,0
1721,BIOLOGICAL_REGION,0
1722,PSEUDO,3
1723,ncRNA,4
1724,ncRNA,4
1725,BIOLOGICAL_REGION,0
1726,snoRNA,8
1727,PSEUDO,3
1728,PROTEIN_CODING,2
1729,BIOLOGICAL_REGION,0
1730,PSEUDO,3
1731,PSEUDO,3
1732,snoRNA,8
1733,PSEUDO,3
1734,PSEUDO,3
1735,PSEUDO,3
1736,rRNA,5
1737,snoRNA,8
1738,PSEUDO,3
1739,BIOLOGICAL_REGION,0
1740,OTHER,1
1741,snoRNA,8
1742,PSEUDO,3
1743,PSEUDO,3
1744,PSEUDO,3
1745,BIOLOGICAL_REGION,0
1746,PSEUDO,3
1747,PSEUDO,3
1748,PSEUDO,3
1749,BIOLOGICAL_REGION,0
1750,PSEUDO,3
1751,BIOLOGICAL_REGION,0
1752,PSEUDO,3
1753,BIOLOGICAL_REGION,0
1754,BIOLOGICAL_REGION,0
1755,PSEUDO,3
1756,BIOLOGICAL_REGION,0
1757,PSEUDO,3
1758,ncRNA,4
1759,PSEUDO,3
1760,rRNA,5
1761,PSEUDO,3
1762,PSEUDO,3
1763,BIOLOGICAL_REGION,0
1764,PSEUDO,3
1765,PSEUDO,3
1766,snoRNA,8
1767,PSEUDO,3
1768,PSEUDO,3
1769,PSEUDO,3
1770,PSEUDO,3
1771,BIOLOGICAL_REGION,0
1772,BIOLOGICAL_REGION,0
1773,PSEUDO,3
1774,BIOLOGICAL_REGION,0
1775,BIOLOGICAL_REGION,0
1776,ncRNA,4
1777,OTHER,1
1778,PSEUDO,3
1779,PSEUDO,3
1780,BIOLOGICAL_REGION,0
1781,PSEUDO,3
1782,ncRNA,4
1783,PSEUDO,3
1784,PSEUDO,3
1785,snoRNA,8
1786,BIOLOGICAL_REGION,0
1787,PSEUDO,3
1788,ncRNA,4
1789,PSEUDO,3
1790,ncRNA,4
1791,PSEUDO,3
1792,ncRNA,4
1793,rRNA,5
1794,BIOLOGICAL_REGION,0
1795,PSEUDO,3
1796,ncRNA,4
1797,PSEUDO,3
1798,ncRNA,4
1799,PSEUDO,3
1800,PSEUDO,3
1801,PSEUDO,3
1802,BIOLOGICAL_REGION,0
1803,PROTEIN_CODING,2
1804,BIOLOGICAL_REGION,0
1805,BIOLOGICAL_REGION,0
1806,PSEUDO,3
1807,PSEUDO,3
1808,PSEUDO,3
1809,PSEUDO,3
1810,PSEUDO,3
1811,PSEUDO,3
1812,PROTEIN_CODING,2
1813,BIOLOGICAL_REGION,0
1814,PSEUDO,3
1815,BIOLOGICAL_REGION,0
1816,BIOLOGICAL_REGION,0
1817,BIOLOGICAL_REGION,0
1818,ncRNA,4
1819,PSEUDO,3
1820,BIOLOGICAL_REGION,0
1821,PSEUDO,3
1822,ncRNA,4
1823,PSEUDO,3
1824,tRNA,9
1825,PSEUDO,3
1826,PSEUDO,3
1827,ncRNA,4
1828,PSEUDO,3
1829,ncRNA,4
1830,BIOLOGICAL_REGION,0
1831,PSEUDO,3
1832,BIOLOGICAL_REGION,0
1833,tRNA,9
1834,PSEUDO,3
1835,rRNA,5
1836,ncRNA,4
1837,BIOLOGICAL_REGION,0
1838,PSEUDO,3
1839,BIOLOGICAL_REGION,0
1840,ncRNA,4
1841,BIOLOGICAL_REGION,0
1842,BIOLOGICAL_REGION,0
1843,PSEUDO,3
1844,BIOLOGICAL_REGION,0
1845,BIOLOGICAL_REGION,0
1846,PSEUDO,3
1847,BIOLOGICAL_REGION,0
1848,BIOLOGICAL_REGION,0
1849,PSEUDO,3
1850,PSEUDO,3
1851,ncRNA,4
1852,PSEUDO,3
1853,PROTEIN_CODING,2
1854,PSEUDO,3
1855,ncRNA,4
1856,PSEUDO,3
1857,PSEUDO,3
1858,PSEUDO,3
1859,PSEUDO,3
1860,rRNA,5
1861,PSEUDO,3
1862,PSEUDO,3
1863,BIOLOGICAL_REGION,0
1864,BIOLOGICAL_REGION,0
1865,rRNA,5
1866,BIOLOGICAL_REGION,0
1867,snoRNA,8
1868,ncRNA,4
1869,BIOLOGICAL_REGION,0
1870,PSEUDO,3
1871,PSEUDO,3
1872,PSEUDO,3
1873,BIOLOGICAL_REGION,0
1874,snoRNA,8
1875,PSEUDO,3
1876,PSEUDO,3
1877,PSEUDO,3
1878,PSEUDO,3
1879,ncRNA,4
1880,ncRNA,4
1881,PSEUDO,3
1882,PROTEIN_CODING,2
1883,snoRNA,8
1884,PSEUDO,3
1885,OTHER,1
1886,tRNA,9
1887,snoRNA,8
1888,PSEUDO,3
1889,PSEUDO,3
1890,BIOLOGICAL_REGION,0
1891,PSEUDO,3
1892,PSEUDO,3
1893,PSEUDO,3
1894,BIOLOGICAL_REGION,0
1895,BIOLOGICAL_REGION,0
1896,PSEUDO,3
1897,PSEUDO,3
1898,BIOLOGICAL_REGION,0
1899,tRNA,9
1900,PSEUDO,3
1901,PSEUDO,3
1902,BIOLOGICAL_REGION,0
1903,PSEUDO,3
1904,PSEUDO,3
1905,PSEUDO,3
1906,BIOLOGICAL_REGION,0
1907,PSEUDO,3
1908,PSEUDO,3
1909,PSEUDO,3
1910,snRNA,7
1911,PSEUDO,3
1912,PSEUDO,3
1913,BIOLOGICAL_REGION,0
1914,ncRNA,4
1915,BIOLOGICAL_REGION,0
1916,BIOLOGICAL_REGION,0
1917,BIOLOGICAL_REGION,0
1918,PSEUDO,3
1919,PSEUDO,3
1920,BIOLOGICAL_REGION,0
1921,tRNA,9
1922,PROTEIN_CODING,2
1923,BIOLOGICAL_REGION,0
1924,PSEUDO,3
1925,BIOLOGICAL_REGION,0
1926,PSEUDO,3
1927,BIOLOGICAL_REGION,0
1928,PSEUDO,3
1929,BIOLOGICAL_REGION,0
1930,PSEUDO,3
1931,PSEUDO,3
1932,BIOLOGICAL_REGION,0
1933,PSEUDO,3
1934,PSEUDO,3
1935,rRNA,5
1936,ncRNA,4
1937,PSEUDO,3
1938,PSEUDO,3
1939,BIOLOGICAL_REGION,0
1940,BIOLOGICAL_REGION,0
1941,BIOLOGICAL_REGION,0
1942,BIOLOGICAL_REGION,0
1943,PSEUDO,3
1944,BIOLOGICAL_REGION,0
1945,BIOLOGICAL_REGION,0
1946,ncRNA,4
1947,PSEUDO,3
1948,PSEUDO,3
1949,PSEUDO,3
1950,snoRNA,8
1951,tRNA,9
1952,PSEUDO,3
1953,BIOLOGICAL_REGION,0
1954,BIOLOGICAL_REGION,0
1955,PSEUDO,3
1956,BIOLOGICAL_REGION,0
1957,BIOLOGICAL_REGION,0
1958,BIOLOGICAL_REGION,0
1959,snoRNA,8
1960,PSEUDO,3
1961,BIOLOGICAL_REGION,0
1962,BIOLOGICAL_REGION,0
1963,BIOLOGICAL_REGION,0
1964,PSEUDO,3
1965,PSEUDO,3
1966,BIOLOGICAL_REGION,0
1967,BIOLOGICAL_REGION,0
1968,PSEUDO,3
1969,ncRNA,4
1970,rRNA,5
1971,ncRNA,4
1972,ncRNA,4
1973,BIOLOGICAL_REGION,0
1974,BIOLOGICAL_REGION,0
1975,PSEUDO,3
1976,BIOLOGICAL_REGION,0
1977,BIOLOGICAL_REGION,0
1978,ncRNA,4
1979,ncRNA,4
1980,PSEUDO,3
1981,PSEUDO,3
1982,BIOLOGICAL_REGION,0
1983,BIOLOGICAL_REGION,0
1984,snoRNA,8
1985,BIOLOGICAL_REGION,0
1986,BIOLOGICAL_REGION,0
1987,PSEUDO,3
1988,BIOLOGICAL_REGION,0
1989,PSEUDO,3
1990,BIOLOGICAL_REGION,0
1991,PSEUDO,3
1992,BIOLOGICAL_REGION,0
1993,PSEUDO,3
1994,PSEUDO,3
1995,BIOLOGICAL_REGION,0
1996,ncRNA,4
1997,BIOLOGICAL_REGION,0
1998,BIOLOGICAL_REGION,0
1999,PSEUDO,3
2000,BIOLOGICAL_REGION,0
2001,PROTEIN_CODING,2
2002,PSEUDO,3
2003,PROTEIN_CODING,2
2004,PSEUDO,3
2005,PSEUDO,3
2006,PSEUDO,3
2007,BIOLOGICAL_REGION,0
2008,BIOLOGICAL_REGION,0
2009,PSEUDO,3
2010,BIOLOGICAL_REGION,0
2011,PSEUDO,3
2012,BIOLOGICAL_REGION,0
2013,BIOLOGICAL_REGION,0
2014,BIOLOGICAL_REGION,0
2015,PSEUDO,3
2016,PSEUDO,3
2017,ncRNA,4
2018,snoRNA,8
2019,BIOLOGICAL_REGION,0
2020,BIOLOGICAL_REGION,0
2021,BIOLOGICAL_REGION,0
2022,PSEUDO,3
2023,BIOLOGICAL_REGION,0
2024,BIOLOGICAL_REGION,0
2025,PSEUDO,3
2026,BIOLOGICAL_REGION,0
2027,PSEUDO,3
2028,BIOLOGICAL_REGION,0
2029,PSEUDO,3
2030,ncRNA,4
2031,ncRNA,4
2032,PSEUDO,3
2033,BIOLOGICAL_REGION,0
2034,OTHER,1
2035,tRNA,9
2036,BIOLOGICAL_REGION,0
2037,PSEUDO,3
2038,BIOLOGICAL_REGION,0
2039,PROTEIN_CODING,2
2040,OTHER,1
2041,BIOLOGICAL_REGION,0
2042,snoRNA,8
2043,BIOLOGICAL_REGION,0
2044,PSEUDO,3
2045,BIOLOGICAL_REGION,0
2046,PSEUDO,3
2047,PSEUDO,3
2048,BIOLOGICAL_REGION,0
2049,PSEUDO,3
2050,BIOLOGICAL_REGION,0
2051,PSEUDO,3
2052,PSEUDO,3
2053,PSEUDO,3
2054,BIOLOGICAL_REGION,0
2055,BIOLOGICAL_REGION,0
2056,PSEUDO,3
2057,PSEUDO,3
2058,PROTEIN_CODING,2
2059,rRNA,5
2060,PSEUDO,3
2061,BIOLOGICAL_REGION,0
2062,PSEUDO,3
2063,PSEUDO,3
2064,PSEUDO,3
2065,snoRNA,8
2066,ncRNA,4
2067,BIOLOGICAL_REGION,0
2068,BIOLOGICAL_REGION,0
2069,PSEUDO,3
2070,BIOLOGICAL_REGION,0
2071,BIOLOGICAL_REGION,0
2072,BIOLOGICAL_REGION,0
2073,PSEUDO,3
2074,PSEUDO,3
